fit_smooth,variant,profile_type,resolution_label,resolution_stride,k_bin,k_mid,data_spectrum,n_hours,effective_k_max
0.5,nugget_free,range_only,x2,2,33,38.38439450192913,5.815107707526851,8,39.81664802812051
0.5,nugget_free,range_only,x2,2,34,39.53019732288224,6.263789319245902,8,39.81664802812051
0.5,nugget_free,range_only,x2,2,35,,,0,
0.5,nugget_free,range_only,x2,2,36,,,0,
0.5,nugget_free,range_only,x2,2,37,,,0,
0.5,nugget_free,range_only,x2,2,38,,,0,
0.5,nugget_free,range_only,x2,2,39,,,0,
0.5,nugget_free,range_only,x2,2,40,,,0,
0.5,nugget_free,range_only,x2,2,41,,,0,
0.5,nugget_free,range_only,x2,2,42,,,0,
0.5,nugget_free,range_only,x2,2,43,,,0,
0.5,nugget_free,range_only,x2,2,44,,,0,
0.5,nugget_free,range_only,x2,2,45,,,0,
0.5,nugget_free,range_only,x2,2,46,,,0,
0.5,nugget_free,range_only,x2,2,47,,,0,
0.5,nugget_free,range_only,x2,2,48,,,0,
0.5,nugget_free,range_only,x2,2,49,,,0,
0.5,nugget_free,range_only,x2,2,50,,,0,
0.5,nugget_free,range_only,x2,2,51,,,0,
0.5,nugget_free,range_only,x2,2,52,,,0,
0.5,nugget_free,range_only,x2,2,53,,,0,
0.5,nugget_free,range_only,x2,2,54,,,0,
0.5,nugget_free,range_only,x2,2,55,,,0,
0.5,nugget_free,range_only,x2,2,56,,,0,
0.5,nugget_free,range_only,x2,2,57,,,0,
0.5,nugget_free,range_only,x2,2,58,,,0,
0.5,nugget_free,range_only,x2,2,59,,,0,
0.5,nugget_free,range_only,x2,2,60,,,0,
0.5,nugget_free,range_only,x2,2,61,,,0,
0.5,nugget_free,range_only,x2,2,62,,,0,
0.5,nugget_free,range_only,x2,2,63,,,0,
0.5,nugget_free,range_only,x2,2,64,,,0,
0.5,nugget_free,range_only,x2,2,65,,,0,
0.5,nugget_free,range_only,x2,2,66,,,0,
0.5,nugget_free,range_only,x2,2,67,,,0,
0.5,nugget_free,range_only,x2,2,68,,,0,
0.5,nugget_free,range_only,x2,2,69,,,0,
0.5,nugget_free,range_only,x2,4,0,,,0,
0.5,nugget_free,range_only,x2,4,1,,,0,
0.5,nugget_free,range_only,x2,4,2,,,0,
0.5,nugget_free,range_only,x2,4,3,,,0,
0.5,nugget_free,range_only,x2,4,4,,,0,
0.5,nugget_free,range_only,x2,4,5,,,0,
0.5,nugget_free,range_only,x2,4,6,,,0,
0.5,nugget_free,range_only,x2,4,7,,,0,
0.5,nugget_free,range_only,x2,4,8,,,0,
0.5,nugget_free,range_only,x2,4,9,,,0,
0.5,nugget_free,range_only,x2,4,10,,,0,
0.5,nugget_free,range_only,x2,4,11,,,0,
0.5,nugget_free,range_only,x2,4,12,,,0,
0.5,nugget_free,range_only,x2,4,13,,,0,
0.5,nugget_free,range_only,x2,4,14,,,0,
0.5,nugget_free,range_only,x2,4,15,,,0,
0.5,nugget_free,range_only,x2,4,16,,,0,
0.5,nugget_free,range_only,x2,4,17,,,0,
0.5,nugget_free,range_only,x2,4,18,,,0,
0.5,nugget_free,range_only,x2,4,19,,,0,
0.5,nugget_free,range_only,x2,4,20,,,0,
0.5,nugget_free,range_only,x2,4,21,,,0,
0.5,nugget_free,range_only,x2,4,22,,,0,
0.5,nugget_free,range_only,x2,4,23,,,0,
0.5,nugget_free,range_only,x2,4,24,,,0,
0.5,nugget_free,range_only,x2,4,25,,,0,
0.5,nugget_free,range_only,x2,4,26,,,0,
0.5,nugget_free,range_only,x2,4,27,,,0,
0.5,nugget_free,range_only,x2,4,28,,,0,
0.5,nugget_free,range_only,x2,4,29,,,0,
0.5,nugget_free,range_only,x2,4,30,,,0,
0.5,nugget_free,range_only,x2,4,31,,,0,
0.5,nugget_free,range_only,x2,4,32,,,0,
0.5,nugget_free,range_only,x2,4,33,,,0,
0.5,nugget_free,range_only,x2,4,34,,,0,
0.5,nugget_free,range_only,x2,4,35,,,0,
0.5,nugget_free,range_only,x2,4,36,,,0,
0.5,nugget_free,range_only,x2,4,37,,,0,
0.5,nugget_free,range_only,x2,4,38,,,0,
0.5,nugget_free,range_only,x2,4,39,,,0,
0.5,nugget_free,range_only,x2,4,40,,,0,
0.5,nugget_free,range_only,x2,4,41,,,0,
0.5,nugget_free,range_only,x2,4,42,,,0,
0.5,nugget_free,range_only,x2,4,43,,,0,
0.5,nugget_free,range_only,x2,4,44,,,0,
0.5,nugget_free,range_only,x2,4,45,,,0,
0.5,nugget_free,range_only,x2,4,46,,,0,
0.5,nugget_free,range_only,x2,4,47,,,0,
0.5,nugget_free,range_only,x2,4,48,,,0,
0.5,nugget_free,range_only,x2,4,49,,,0,
0.5,nugget_free,range_only,x2,4,50,,,0,
0.5,nugget_free,range_only,x2,4,51,,,0,
0.5,nugget_free,range_only,x2,4,52,,,0,
0.5,nugget_free,range_only,x2,4,53,,,0,
0.5,nugget_free,range_only,x2,4,54,,,0,
0.5,nugget_free,range_only,x2,4,55,,,0,
0.5,nugget_free,range_only,x2,4,56,,,0,
0.5,nugget_free,range_only,x2,4,57,,,0,
0.5,nugget_free,range_only,x2,4,58,,,0,
0.5,nugget_free,range_only,x2,4,59,,,0,
0.5,nugget_free,range_only,x2,4,60,,,0,
0.5,nugget_free,range_only,x2,4,61,,,0,
0.5,nugget_free,range_only,x2,4,62,,,0,
0.5,nugget_free,range_only,x2,4,63,,,0,
0.5,nugget_free,range_only,x2,4,64,,,0,
0.5,nugget_free,range_only,x2,4,65,,,0,
0.5,nugget_free,range_only,x2,4,66,,,0,
0.5,nugget_free,range_only,x2,4,67,,,0,
0.5,nugget_free,range_only,x2,4,68,,,0,
0.5,nugget_free,range_only,x2,4,69,,,0,
0.5,nugget_free,range_only,x2,8,0,,,0,
0.5,nugget_free,range_only,x2,8,1,,,0,
0.5,nugget_free,range_only,x2,8,2,,,0,
0.5,nugget_free,range_only,x2,8,3,,,0,
0.5,nugget_free,range_only,x2,8,4,,,0,
0.5,nugget_free,range_only,x2,8,5,,,0,
0.5,nugget_free,range_only,x2,8,6,,,0,
0.5,nugget_free,range_only,x2,8,7,,,0,
0.5,nugget_free,range_only,x2,8,8,,,0,
0.5,nugget_free,range_only,x2,8,9,,,0,
0.5,nugget_free,range_only,x2,8,10,,,0,
0.5,nugget_free,range_only,x2,8,11,,,0,
0.5,nugget_free,range_only,x2,8,12,,,0,
0.5,nugget_free,range_only,x2,8,13,,,0,
0.5,nugget_free,range_only,x2,8,14,,,0,
0.5,nugget_free,range_only,x2,8,15,,,0,
0.5,nugget_free,range_only,x2,8,16,,,0,
0.5,nugget_free,range_only,x2,8,17,,,0,
0.5,nugget_free,range_only,x2,8,18,,,0,
0.5,nugget_free,range_only,x2,8,19,,,0,
0.5,nugget_free,range_only,x2,8,20,,,0,
0.5,nugget_free,range_only,x2,8,21,,,0,
0.5,nugget_free,range_only,x2,8,22,,,0,
0.5,nugget_free,range_only,x2,8,23,,,0,
0.5,nugget_free,range_only,x2,8,24,,,0,
0.5,nugget_free,range_only,x2,8,25,,,0,
0.5,nugget_free,range_only,x2,8,26,,,0,
0.5,nugget_free,range_only,x2,8,27,,,0,
0.5,nugget_free,range_only,x2,8,28,,,0,
0.5,nugget_free,range_only,x2,8,29,,,0,
0.5,nugget_free,range_only,x2,8,30,,,0,
0.5,nugget_free,range_only,x2,8,31,,,0,
0.5,nugget_free,range_only,x2,8,32,,,0,
0.5,nugget_free,range_only,x2,8,33,,,0,
0.5,nugget_free,range_only,x2,8,34,,,0,
0.5,nugget_free,range_only,x2,8,35,,,0,
0.5,nugget_free,range_only,x2,8,36,,,0,
0.5,nugget_free,range_only,x2,8,37,,,0,
0.5,nugget_free,range_only,x2,8,38,,,0,
0.5,nugget_free,range_only,x2,8,39,,,0,
0.5,nugget_free,range_only,x2,8,40,,,0,
0.5,nugget_free,range_only,x2,8,41,,,0,
0.5,nugget_free,range_only,x2,8,42,,,0,
0.5,nugget_free,range_only,x2,8,43,,,0,
0.5,nugget_free,range_only,x2,8,44,,,0,
0.5,nugget_free,range_only,x2,8,45,,,0,
0.5,nugget_free,range_only,x2,8,46,,,0,
0.5,nugget_free,range_only,x2,8,47,,,0,
0.5,nugget_free,range_only,x2,8,48,,,0,
0.5,nugget_free,range_only,x2,8,49,,,0,
0.5,nugget_free,range_only,x2,8,50,,,0,
0.5,nugget_free,range_only,x2,8,51,,,0,
0.5,nugget_free,range_only,x2,8,52,,,0,
0.5,nugget_free,range_only,x2,8,53,,,0,
0.5,nugget_free,range_only,x2,8,54,,,0,
0.5,nugget_free,range_only,x2,8,55,,,0,
0.5,nugget_free,range_only,x2,8,56,,,0,
0.5,nugget_free,range_only,x2,8,57,,,0,
0.5,nugget_free,range_only,x2,8,58,,,0,
0.5,nugget_free,range_only,x2,8,59,,,0,
0.5,nugget_free,range_only,x2,8,60,,,0,
0.5,nugget_free,range_only,x2,8,61,,,0,
0.5,nugget_free,range_only,x2,8,62,,,0,
0.5,nugget_free,range_only,x2,8,63,,,0,
0.5,nugget_free,range_only,x2,8,64,,,0,
0.5,nugget_free,range_only,x2,8,65,,,0,
0.5,nugget_free,range_only,x2,8,66,,,0,
0.5,nugget_free,range_only,x2,8,67,,,0,
0.5,nugget_free,range_only,x2,8,68,,,0,
0.5,nugget_free,range_only,x2,8,69,,,0,
0.5,nugget_free,range_only,x1,1,0,0.5729014104765542,993.067152740333,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,1,1.7187042314296626,1360.7999889368102,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,2,2.8645070523827707,1005.2739086393174,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,3,4.0103098733358795,644.0290187164469,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,4,5.156112694288987,312.4312194103012,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,5,6.301915515242095,215.40039156969874,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,6,7.447718336195205,146.08920198657736,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,7,8.593521157148313,112.31156729903643,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,8,9.739323978101421,92.6363103186473,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,9,10.885126799054529,69.27907979219147,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,10,12.030929620007637,55.56962173731342,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,11,13.176732440960746,37.9999332360395,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,12,14.322535261913854,38.08987204991781,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,13,15.468338082866964,29.487011540238846,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,14,16.614140903820072,20.836961335573854,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,15,17.75994372477318,20.14213547780016,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,16,18.905746545726288,17.13661205970565,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,17,20.051549366679396,13.885052058698133,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,18,21.197352187632504,12.309319706889456,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,19,22.34315500858561,11.36889555232321,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,20,23.48895782953872,10.800265841848173,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,21,24.63476065049183,9.776578009416031,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,22,25.78056347144494,8.489915943480266,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,23,26.926366292398047,7.667075632881857,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,24,28.072169113351155,7.586519730938794,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,25,29.217971934304263,6.367630915387084,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,26,30.36377475525737,5.946583699947275,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,27,31.509577576210482,5.549696648817951,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,28,32.65538039716359,5.388753525560146,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,29,33.8011832181167,5.306577521332787,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,30,34.946986039069806,4.831063166895944,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,31,36.092788860022914,4.7749767271067824,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,32,37.23859168097602,4.612073118325235,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,33,38.38439450192913,4.483841868357812,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,34,39.53019732288224,4.28217126146185,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,35,40.676000143835346,4.358502811726632,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,36,41.82180296478845,4.176267815995845,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,37,42.96760578574156,3.850484163543803,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,38,44.11340860669467,4.015390878003138,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,39,45.25921142764778,3.8507893511018922,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,40,46.40501424860089,3.8431594876826916,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,41,47.550817069554,3.7636984737254435,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,42,48.69661989050711,3.8185843228066845,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,43,49.842422711460216,3.682675789052822,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,44,50.988225532413324,3.6536404313245066,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,45,52.13402835336643,3.562744569272898,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,46,53.27983117431954,3.5220325142772544,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,47,54.42563399527265,3.483602719821019,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,48,55.571436816225756,3.2514593878250766,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,49,56.717239637178864,3.336622008502451,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,50,57.86304245813197,3.2612367384638286,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,51,59.00884527908508,3.2159298959325953,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,52,60.15464810003819,3.3150341631637743,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,53,61.300450920991295,3.2935546920939633,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,54,62.4462537419444,3.1582384050347634,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,55,63.59205656289751,3.106323634077069,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,56,64.73785938385063,3.1148326381885685,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,57,65.88366220480373,3.0992080213783533,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,58,67.02946502575685,3.0215187661900074,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,59,68.17526784670994,2.8892372362132965,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,60,69.32107066766307,3.024181734625534,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,61,70.46687348861616,3.2196036871830165,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,62,71.61267630956928,3.192062097467478,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,63,72.75847913052237,3.096146973551456,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,64,73.9042819514755,3.0481712945869837,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,65,75.05008477242859,3.054728570069912,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,66,76.19588759338171,2.9726564696015636,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,67,77.3416904143348,2.642520858563755,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,68,78.48749323528793,2.592551451297903,8,79.63329605624102
0.5,nugget_free,range_only,x1,1,69,79.63329605624102,2.7034672634145895,8,79.63329605624102
0.5,nugget_free,range_only,x1,2,0,,,0,
0.5,nugget_free,range_only,x1,2,1,,,0,
0.5,nugget_free,range_only,x1,2,2,,,0,
0.5,nugget_free,range_only,x1,2,3,,,0,
0.5,nugget_free,range_only,x1,2,4,,,0,
0.5,nugget_free,range_only,x1,2,5,,,0,
0.5,nugget_free,range_only,x1,2,6,,,0,
0.5,nugget_free,range_only,x1,2,7,,,0,
0.5,nugget_free,range_only,x1,2,8,,,0,
0.5,nugget_free,range_only,x1,2,9,,,0,
0.5,nugget_free,range_only,x1,2,10,,,0,
0.5,nugget_free,range_only,x1,2,11,,,0,
0.5,nugget_free,range_only,x1,2,12,,,0,
0.5,nugget_free,range_only,x1,2,13,,,0,
0.5,nugget_free,range_only,x1,2,14,,,0,
0.5,nugget_free,range_only,x1,2,15,,,0,
0.5,nugget_free,range_only,x1,2,16,,,0,
0.5,nugget_free,range_only,x1,2,17,,,0,
0.5,nugget_free,range_only,x1,2,18,,,0,
0.5,nugget_free,range_only,x1,2,19,,,0,
0.5,nugget_free,range_only,x1,2,20,,,0,
0.5,nugget_free,range_only,x1,2,21,,,0,
0.5,nugget_free,range_only,x1,2,22,,,0,
0.5,nugget_free,range_only,x1,2,23,,,0,
0.5,nugget_free,range_only,x1,2,24,,,0,
0.5,nugget_free,range_only,x1,2,25,,,0,
0.5,nugget_free,range_only,x1,2,26,,,0,
0.5,nugget_free,range_only,x1,2,27,,,0,
0.5,nugget_free,range_only,x1,2,28,,,0,
0.5,nugget_free,range_only,x1,2,29,,,0,
0.5,nugget_free,range_only,x1,2,30,,,0,
0.5,nugget_free,range_only,x1,2,31,,,0,
0.5,nugget_free,range_only,x1,2,32,,,0,
0.5,nugget_free,range_only,x1,2,33,,,0,
0.5,nugget_free,range_only,x1,2,34,,,0,
0.5,nugget_free,range_only,x1,2,35,,,0,
0.5,nugget_free,range_only,x1,2,36,,,0,
0.5,nugget_free,range_only,x1,2,37,,,0,
0.5,nugget_free,range_only,x1,2,38,,,0,
0.5,nugget_free,range_only,x1,2,39,,,0,
0.5,nugget_free,range_only,x1,2,40,,,0,
0.5,nugget_free,range_only,x1,2,41,,,0,
0.5,nugget_free,range_only,x1,2,42,,,0,
0.5,nugget_free,range_only,x1,2,43,,,0,
0.5,nugget_free,range_only,x1,2,44,,,0,
0.5,nugget_free,range_only,x1,2,45,,,0,
0.5,nugget_free,range_only,x1,2,46,,,0,
0.5,nugget_free,range_only,x1,2,47,,,0,
0.5,nugget_free,range_only,x1,2,48,,,0,
0.5,nugget_free,range_only,x1,2,49,,,0,
0.5,nugget_free,range_only,x1,2,50,,,0,
0.5,nugget_free,range_only,x1,2,51,,,0,
0.5,nugget_free,range_only,x1,2,52,,,0,
0.5,nugget_free,range_only,x1,2,53,,,0,
0.5,nugget_free,range_only,x1,2,54,,,0,
0.5,nugget_free,range_only,x1,2,55,,,0,
0.5,nugget_free,range_only,x1,2,56,,,0,
0.5,nugget_free,range_only,x1,2,57,,,0,
0.5,nugget_free,range_only,x1,2,58,,,0,
0.5,nugget_free,range_only,x1,2,59,,,0,
0.5,nugget_free,range_only,x1,2,60,,,0,
0.5,nugget_free,range_only,x1,2,61,,,0,
0.5,nugget_free,range_only,x1,2,62,,,0,
0.5,nugget_free,range_only,x1,2,63,,,0,
0.5,nugget_free,range_only,x1,2,64,,,0,
0.5,nugget_free,range_only,x1,2,65,,,0,
0.5,nugget_free,range_only,x1,2,66,,,0,
0.5,nugget_free,range_only,x1,2,67,,,0,
0.5,nugget_free,range_only,x1,2,68,,,0,
0.5,nugget_free,range_only,x1,2,69,,,0,
0.5,nugget_free,range_only,x1,4,0,,,0,
0.5,nugget_free,range_only,x1,4,1,,,0,
0.5,nugget_free,range_only,x1,4,2,,,0,
0.5,nugget_free,range_only,x1,4,3,,,0,
0.5,nugget_free,range_only,x1,4,4,,,0,
0.5,nugget_free,range_only,x1,4,5,,,0,
0.5,nugget_free,range_only,x1,4,6,,,0,
0.5,nugget_free,range_only,x1,4,7,,,0,
0.5,nugget_free,range_only,x1,4,8,,,0,
0.5,nugget_free,range_only,x1,4,9,,,0,
0.5,nugget_free,range_only,x1,4,10,,,0,
0.5,nugget_free,range_only,x1,4,11,,,0,
0.5,nugget_free,range_only,x1,4,12,,,0,
0.5,nugget_free,range_only,x1,4,13,,,0,
0.5,nugget_free,range_only,x1,4,14,,,0,
0.5,nugget_free,range_only,x1,4,15,,,0,
0.5,nugget_free,range_only,x1,4,16,,,0,
0.5,nugget_free,range_only,x1,4,17,,,0,
0.5,nugget_free,range_only,x1,4,18,,,0,
0.5,nugget_free,range_only,x1,4,19,,,0,
0.5,nugget_free,range_only,x1,4,20,,,0,
0.5,nugget_free,range_only,x1,4,21,,,0,
0.5,nugget_free,range_only,x1,4,22,,,0,
0.5,nugget_free,range_only,x1,4,23,,,0,
0.5,nugget_free,range_only,x1,4,24,,,0,
0.5,nugget_free,range_only,x1,4,25,,,0,
0.5,nugget_free,range_only,x1,4,26,,,0,
0.5,nugget_free,range_only,x1,4,27,,,0,
0.5,nugget_free,range_only,x1,4,28,,,0,
0.5,nugget_free,range_only,x1,4,29,,,0,
0.5,nugget_free,range_only,x1,4,30,,,0,
0.5,nugget_free,range_only,x1,4,31,,,0,
0.5,nugget_free,range_only,x1,4,32,,,0,
0.5,nugget_free,range_only,x1,4,33,,,0,
0.5,nugget_free,range_only,x1,4,34,,,0,
0.5,nugget_free,range_only,x1,4,35,,,0,
0.5,nugget_free,range_only,x1,4,36,,,0,
0.5,nugget_free,range_only,x1,4,37,,,0,
0.5,nugget_free,range_only,x1,4,38,,,0,
0.5,nugget_free,range_only,x1,4,39,,,0,
0.5,nugget_free,range_only,x1,4,40,,,0,
0.5,nugget_free,range_only,x1,4,41,,,0,
0.5,nugget_free,range_only,x1,4,42,,,0,
0.5,nugget_free,range_only,x1,4,43,,,0,
0.5,nugget_free,range_only,x1,4,44,,,0,
0.5,nugget_free,range_only,x1,4,45,,,0,
0.5,nugget_free,range_only,x1,4,46,,,0,
0.5,nugget_free,range_only,x1,4,47,,,0,
0.5,nugget_free,range_only,x1,4,48,,,0,
0.5,nugget_free,range_only,x1,4,49,,,0,
0.5,nugget_free,range_only,x1,4,50,,,0,
0.5,nugget_free,range_only,x1,4,51,,,0,
0.5,nugget_free,range_only,x1,4,52,,,0,
0.5,nugget_free,range_only,x1,4,53,,,0,
0.5,nugget_free,range_only,x1,4,54,,,0,
0.5,nugget_free,range_only,x1,4,55,,,0,
0.5,nugget_free,range_only,x1,4,56,,,0,
0.5,nugget_free,range_only,x1,4,57,,,0,
0.5,nugget_free,range_only,x1,4,58,,,0,
0.5,nugget_free,range_only,x1,4,59,,,0,
0.5,nugget_free,range_only,x1,4,60,,,0,
0.5,nugget_free,range_only,x1,4,61,,,0,
0.5,nugget_free,range_only,x1,4,62,,,0,
0.5,nugget_free,range_only,x1,4,63,,,0,
0.5,nugget_free,range_only,x1,4,64,,,0,
0.5,nugget_free,range_only,x1,4,65,,,0,
0.5,nugget_free,range_only,x1,4,66,,,0,
0.5,nugget_free,range_only,x1,4,67,,,0,
0.5,nugget_free,range_only,x1,4,68,,,0,
0.5,nugget_free,range_only,x1,4,69,,,0,
0.5,nugget_free,range_only,x1,8,0,,,0,
0.5,nugget_free,range_only,x1,8,1,,,0,
0.5,nugget_free,range_only,x1,8,2,,,0,
0.5,nugget_free,range_only,x1,8,3,,,0,
0.5,nugget_free,range_only,x1,8,4,,,0,
0.5,nugget_free,range_only,x1,8,5,,,0,
0.5,nugget_free,range_only,x1,8,6,,,0,
0.5,nugget_free,range_only,x1,8,7,,,0,
0.5,nugget_free,range_only,x1,8,8,,,0,
0.5,nugget_free,range_only,x1,8,9,,,0,
0.5,nugget_free,range_only,x1,8,10,,,0,
0.5,nugget_free,range_only,x1,8,11,,,0,
0.5,nugget_free,range_only,x1,8,12,,,0,
0.5,nugget_free,range_only,x1,8,13,,,0,
0.5,nugget_free,range_only,x1,8,14,,,0,
0.5,nugget_free,range_only,x1,8,15,,,0,
0.5,nugget_free,range_only,x1,8,16,,,0,
0.5,nugget_free,range_only,x1,8,17,,,0,
0.5,nugget_free,range_only,x1,8,18,,,0,
0.5,nugget_free,range_only,x1,8,19,,,0,
0.5,nugget_free,range_only,x1,8,20,,,0,
0.5,nugget_free,range_only,x1,8,21,,,0,
0.5,nugget_free,range_only,x1,8,22,,,0,
0.5,nugget_free,range_only,x1,8,23,,,0,
0.5,nugget_free,range_only,x1,8,24,,,0,
0.5,nugget_free,range_only,x1,8,25,,,0,
0.5,nugget_free,range_only,x1,8,26,,,0,
0.5,nugget_free,range_only,x1,8,27,,,0,
0.5,nugget_free,range_only,x1,8,28,,,0,
0.5,nugget_free,range_only,x1,8,29,,,0,
0.5,nugget_free,range_only,x1,8,30,,,0,
0.5,nugget_free,range_only,x1,8,31,,,0,
0.5,nugget_free,range_only,x1,8,32,,,0,
0.5,nugget_free,range_only,x1,8,33,,,0,
0.5,nugget_free,range_only,x1,8,34,,,0,
0.5,nugget_free,range_only,x1,8,35,,,0,
0.5,nugget_free,range_only,x1,8,36,,,0,
0.5,nugget_free,range_only,x1,8,37,,,0,
0.5,nugget_free,range_only,x1,8,38,,,0,
0.5,nugget_free,range_only,x1,8,39,,,0,
0.5,nugget_free,range_only,x1,8,40,,,0,
0.5,nugget_free,range_only,x1,8,41,,,0,
0.5,nugget_free,range_only,x1,8,42,,,0,
0.5,nugget_free,range_only,x1,8,43,,,0,
0.5,nugget_free,range_only,x1,8,44,,,0,
0.5,nugget_free,range_only,x1,8,45,,,0,
0.5,nugget_free,range_only,x1,8,46,,,0,
0.5,nugget_free,range_only,x1,8,47,,,0,
0.5,nugget_free,range_only,x1,8,48,,,0,
0.5,nugget_free,range_only,x1,8,49,,,0,
0.5,nugget_free,range_only,x1,8,50,,,0,
0.5,nugget_free,range_only,x1,8,51,,,0,
0.5,nugget_free,range_only,x1,8,52,,,0,
0.5,nugget_free,range_only,x1,8,53,,,0,
0.5,nugget_free,range_only,x1,8,54,,,0,
0.5,nugget_free,range_only,x1,8,55,,,0,
0.5,nugget_free,range_only,x1,8,56,,,0,
0.5,nugget_free,range_only,x1,8,57,,,0,
0.5,nugget_free,range_only,x1,8,58,,,0,
0.5,nugget_free,range_only,x1,8,59,,,0,
0.5,nugget_free,range_only,x1,8,60,,,0,
0.5,nugget_free,range_only,x1,8,61,,,0,
0.5,nugget_free,range_only,x1,8,62,,,0,
0.5,nugget_free,range_only,x1,8,63,,,0,
0.5,nugget_free,range_only,x1,8,64,,,0,
0.5,nugget_free,range_only,x1,8,65,,,0,
0.5,nugget_free,range_only,x1,8,66,,,0,
0.5,nugget_free,range_only,x1,8,67,,,0,
0.5,nugget_free,range_only,x1,8,68,,,0,
0.5,nugget_free,range_only,x1,8,69,,,0,
0.5,nugget_free,sigma_only,x8,1,0,,,0,
0.5,nugget_free,sigma_only,x8,1,1,,,0,
0.5,nugget_free,sigma_only,x8,1,2,,,0,
0.5,nugget_free,sigma_only,x8,1,3,,,0,
0.5,nugget_free,sigma_only,x8,1,4,,,0,
0.5,nugget_free,sigma_only,x8,1,5,,,0,
0.5,nugget_free,sigma_only,x8,1,6,,,0,
0.5,nugget_free,sigma_only,x8,1,7,,,0,
0.5,nugget_free,sigma_only,x8,1,8,,,0,
0.5,nugget_free,sigma_only,x8,1,9,,,0,
0.5,nugget_free,sigma_only,x8,1,10,,,0,
0.5,nugget_free,sigma_only,x8,1,11,,,0,
0.5,nugget_free,sigma_only,x8,1,12,,,0,
0.5,nugget_free,sigma_only,x8,1,13,,,0,
0.5,nugget_free,sigma_only,x8,1,14,,,0,
0.5,nugget_free,sigma_only,x8,1,15,,,0,
0.5,nugget_free,sigma_only,x8,1,16,,,0,
0.5,nugget_free,sigma_only,x8,1,17,,,0,
